claim,rating,url,title,sub-category,main-category,date
,,https://www.snopes.com/fact-check/bachelor-buttoned/,‘The Bachelor’ Rumor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/contender-mercies/,Contender Suicide,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/countdown/,Countdown,Entertainment,Fact Check,
Dragnet,False,https://www.snopes.com/fact-check/just-the-facts/,Dragnet ‘Just the Facts’,Entertainment,Fact Check,29 March 2002
,,https://www.snopes.com/fact-check/toe-tag-ernie/,Muppet Death Rumor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/err-male/,Eileen Davidson Was a Man,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/what-democracy-means-to-me/,Johnny Carson Democracy Monologue,Entertainment,Fact Check,
The 'Dell Dude' commercials ended because pitchman Benjamin Curtis was arrested for marijuana possession.,False,https://www.snopes.com/fact-check/dude-youre-getting-the-boot/,Firing of the Dell Dude,Entertainment,Fact Check,16 February 2003
,,https://www.snopes.com/fact-check/shine-my-shoes/,Elvis Presley ‘Shine My Shoes’ Remark,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/greener-pastors/,Marilyn Manson and the Pastor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/mike-nesmith/,Mike Nesmith Firecracker Injury,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/a-mars-bar-fills-that-gap/,Mick Jagger Mars Bar Rumor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/dead-puppies/,Marilyn Manson Kills Puppies,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/unmasked-marauders/,Masked Marauders,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/three-strings-and-youre-outre/,Itzhak Perlman Three Strings,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/catfish/,Elvis Presley Catfish Remark,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/stick-to-truck-driving/,Elvis Presley Told to Stick to Truck Driving,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/sorry-ron-number/,Ron Wood and the Rolling Stones,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/the-screw/,Phil Spector and The Screw,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/let-it-bleed/,Keith Richards Blood Transfusion,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/dogged-by-a-rumor/,Lil’ Bow Wow Rape Rumor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/slow-band/,Eric Clapton Upstaged,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/parish-the-thought/,Eric Clapton Told to Practice,Entertainment,Fact Check,
"An American Airlines pilot penned an essay about Muslims entitled ""You Worry Me.""",Unproven,https://www.snopes.com/fact-check/you-worry-me/,You Worry Me,September 11th,Fact Check,19 August 2002
,,https://www.snopes.com/fact-check/sniper-hunt/,John Denver Sniper,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/the-gross-out-contest/,The Gross-Out Contest,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/william-hung-death-hoax/,William Hung Death Hoax,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/the-rights-stuff/,Michael Jackson and Beatles Songs,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/an-open-letter-to-rolling-stone/,Joan Jett Letter to Rolling Stone,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/lee-greenwood/,Lee Greenwood Draft Dodger?,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/wondering-about-marilyn/,Marilyn Manson and The Wonder Years,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/ham-and-wheeze/,Mama Cass Death Rumors,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/sbf/,SBF Ad,Humor,Fact Check,
,,https://www.snopes.com/fact-check/casino-lore/,Casino Lore,Luck,Fact Check,
,,https://www.snopes.com/fact-check/chop-chop/,Myron Kropp’s Piano Recital,Humor,Fact Check,
,,https://www.snopes.com/fact-check/lottery-death/,Lottery Death,Luck,Fact Check,
,,https://www.snopes.com/fact-check/the-full-monte/,The Man Who Broke the Bank at Monte Carlo,Luck,Fact Check,
,,https://www.snopes.com/fact-check/the-vegas-vagrant/,Shoeless Joe,Luck,Fact Check,
,,https://www.snopes.com/fact-check/fortune-cookie-fortune/,Lottery Numbers from Fortune Cookie,Luck,Fact Check,
,,https://www.snopes.com/fact-check/american-pie/,American Pie,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/double-dreamin/,Double Dreamin’,Luck,Fact Check,
,,https://www.snopes.com/fact-check/311-not-okkk/,How 311 Got Its Name,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/klingerman-virus/,Klingerman Virus,Medical,Fact Check,
,,https://www.snopes.com/fact-check/dancin-in-the-sheets/,David Bowie and Mick Jagger Rumor,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/the-snake-in-the-botanical-garden/,The Snake in the Botanical Garden,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/murderous-moggies/,Cats Suck Babies’ Breath,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/red-cross-scam/,Red Cross Scam,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/blackout/,2003 NYC Blackout Photo,Humor,Fact Check,
,,https://www.snopes.com/fact-check/witchs-brew/,Beer as Date Rape Drug,Humor,Fact Check,
,,https://www.snopes.com/fact-check/rescuing-richard-nixon/,Rescuing Richard Nixon,Humor,Fact Check,
,,https://www.snopes.com/fact-check/karaoke-dokey/,Hydrogen Beer,Humor,Fact Check,
,,https://www.snopes.com/fact-check/disgruntled-former-lexicographer/,Disgruntled Former Lexicographer,Humor,Fact Check,
Technical glitch on CNN web site revealed obituaries for several famous but not-yet-dead people.,True,https://www.snopes.com/fact-check/not-dead-yet/,Premature CNN Obituaries,Humor,Fact Check,22 April 2013
,,https://www.snopes.com/fact-check/close-call/,Enlarged Prostate Captioning Error,Humor,Fact Check,
,,https://www.snopes.com/fact-check/cash-and-bury/,Tombstone ATM,Humor,Fact Check,
,,https://www.snopes.com/fact-check/shoot-me-kangaroo-down-sport/,Were Kangaroos Added to a Military Simulation Program?,Humor,Fact Check,6 December 1999
,,https://www.snopes.com/fact-check/culprit-in-the-ball-pit/,Snakes in the Ball Pit,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/crash-and-burn/,White House Crashers,Politicians,Fact Check,
,,https://www.snopes.com/fact-check/publix-relations/,Publix Calendar – Islamic New Year,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/coat-of-armed/,Snake in Coat Pocket,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/dear-miriam/,Dear Miriam,Humor,Fact Check,
,,https://www.snopes.com/fact-check/binary-explosive/,Binary Explosive,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/interpolitics/,Executive Order Grants Immunities to INTERPOL,Crime,Fact Check,
Restroom hand dryers spread disease by blowing germs and bacteria around.,Unproven,https://www.snopes.com/fact-check/blowing-hard-2/,Do Hot Air Hand Dryers in Restrooms Spread Disease?,Medical,Fact Check,20 November 2009
,,https://www.snopes.com/fact-check/ashley-lewis/,Missing Girl: Ashley Lewis,Inboxer Rebellion,Fact Check,
,,https://www.snopes.com/fact-check/face-the-camera/,Face the Camera,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/in-cold-flood/,Wedding Dress Hung from Hotel Sprinkler,Embarrassments,Fact Check,
"In Canada, Santa's postal code is H0H 0H0.",True,https://www.snopes.com/fact-check/santas-canadian-postal-code/,Santa’s Canadian Postal Code,Holidays,Fact Check,3 December 2006
,,https://www.snopes.com/fact-check/census-concerns/,Census Concerns,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/the-long-way-home/,MapPoint Long Way Home,Computers,Fact Check,
,,https://www.snopes.com/fact-check/fdic-you-later/,Bank of America Dropping FDIC Coverage?,Business,Fact Check,
,,https://www.snopes.com/fact-check/awesome-possums/,Possums Hang By Tails,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/jet-set-2/,Nancy Pelosi’s Jet,Politicians,Fact Check,
,,https://www.snopes.com/fact-check/booze-ooze/,Hand Sanitizer Alcohol Poisoning,Medical,Fact Check,
,,https://www.snopes.com/fact-check/hoity-toity/,Etymology of Hoity-Toity,Language,Fact Check,
,,https://www.snopes.com/fact-check/elephantasy/,Elephant Rescue During Tsunami,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/of-mice-and-then/,Elephants Fear Mice,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/dont-call-me-maam/,Jim Hill’s Letter to Barbara Boxer,Soapbox,Fact Check,
,,https://www.snopes.com/fact-check/top-drawers/,Origins of the BVD Underwear Brand Name,Business,Fact Check,
Newspaper reporters fall for old funny name gags.,True,https://www.snopes.com/fact-check/hooray-for-heywood/,Hooray for Heywood,Humor,Fact Check,22 April 2003
A photograph shows a holiday display depicting a homeowner trapped by a fallen ladder while installing Christmas decorations.,Miscaptioned,https://www.snopes.com/fact-check/homeowner-trapped-installing-christmas-decorations/,Was a Homeowner Trapped While Installing Christmas Decorations?,Holidays,Fact Check,10 December 2009
,,https://www.snopes.com/fact-check/snow-job/,Snow Job,Humor,Fact Check,
,,https://www.snopes.com/fact-check/a-different-christmas-poem/,A Different Christmas Poem,Holidays,Fact Check,
,,https://www.snopes.com/fact-check/hold-that-tiger/,Sharpton Chides Tiger Woods,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/colin-powell/,Colin Powell Quote,Quotes,Fact Check,
,,https://www.snopes.com/fact-check/the-ultimate-fruitcake-recipe/,The Ultimate Fruitcake Recipe,Holidays,Fact Check,
,,https://www.snopes.com/fact-check/elk-crossing/,Elk on Canadian Highway in Banff,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/facebook-indexing/,Facebook Search Engine Indexing,Computers,Fact Check,
,,https://www.snopes.com/fact-check/thanks-kalat/,"Thanks, Kalat",Fauxtography,Fact Check,16 January 2004
,,https://www.snopes.com/fact-check/zabasearch/,ZabaSearch,Computers,Fact Check,
,,https://www.snopes.com/fact-check/word-of-mouth/,Word of Mouth,Computers,Fact Check,
,,https://www.snopes.com/fact-check/haiku-error-messages/,Haiku Error Messages,Computers,Fact Check,
,,https://www.snopes.com/fact-check/best-buy-2/,Best Buy Christmas Ban,Holidays,Fact Check,
,,https://www.snopes.com/fact-check/tigers-yacht/,Tiger Woods’ New Yacht,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/greyhound-park-closure/,Greyhound Park Closure,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/tiger-woods-house/,Tiger Woods’ House,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/happy-eid-al-adha/,Best Buy – Happy Eid al-Adha,Holidays,Fact Check,
,,https://www.snopes.com/fact-check/poor-mans-copyright/,Poor Man’s Copyright,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/hull-of-a-way-to-die/,Man Trapped in Titanic Hull,History,Fact Check,
,,https://www.snopes.com/fact-check/cdc-vaccination-profile/,CDC Vaccination Profile,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/hand-mirror/,Tom Daschle Pledge of Allegiance,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/school-prayer/,Roane County High School Prayer,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/house-cleaning/,House Cleaning,Ballot Box,Fact Check,
,,https://www.snopes.com/fact-check/political-podiatry/,Was a Mayoral Election Won by a Foot Powder?,Politics,Fact Check,2 February 2006
,,https://www.snopes.com/fact-check/the-tipping-point/,Oprah Ten Percent Tip Advice,Business,Fact Check,
,,https://www.snopes.com/fact-check/aggie-hurricane-preparedness/,Aggie Hurricane Preparedness,Hurricane Katrina,Fact Check,
,,https://www.snopes.com/fact-check/civic-duty/,Honda ‘Middle East’ Commercial,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/can-you-raed-tihs/,Letter Order Unimportant,Language,Fact Check,
,,https://www.snopes.com/fact-check/talking-shoplifting/,Shoplifting Drops on May 1,Immigration,Fact Check,
,,https://www.snopes.com/fact-check/tagged/,Tagged,Computers,Fact Check,
,,https://www.snopes.com/fact-check/crass-transportation/,1943 Guide to Hiring Women,Language,Fact Check,
,,https://www.snopes.com/fact-check/team-project/,Nidal Hasan,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/blowing-hard/,Hand Dryers Spread Disease,Medical,Fact Check,
,,https://www.snopes.com/fact-check/red-robin-coupon/,Red Robin Happy Burger-day Coupon,Inboxer Rebellion,Fact Check,
,,https://www.snopes.com/fact-check/man-falling/,Man Falling from Building,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/basket-cases/,Baskets Under Cars at Deerbrook Mall,Crime,Fact Check,
,,https://www.snopes.com/fact-check/albino-moose/,Albino Moose,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/swine-flu-vaccine/,Dr. Russell Blaylock: Vaccine May Be More Dangerous Than Swine Flu,Medical,Fact Check,
,,https://www.snopes.com/fact-check/signed-and-dated/,Chinese Astrology and Flu Outbreaks,Medical,Fact Check,
,,https://www.snopes.com/fact-check/dont-text-and-drive/,Don’t Text and Drive,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/power-struggle/,Power Struggle,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/rollin-on-the-river/,Towboat Goes Under Bridge,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/2020-revision/,John Stossel Fired?,Medical,Fact Check,
,,https://www.snopes.com/fact-check/a-canadians-view-of-us-elections/,A Canadian’s View of U.S. Elections,Soapbox,Fact Check,
"Drug users are disposing of their used needles by putting them into the coin return slots of public telephones, thereby infecting unsuspecting victims with hepatitis and HIV.",False,https://www.snopes.com/fact-check/slots-of-fun/,HIV Needles in Coin Returns,Horrors,Fact Check,25 November 2000
,,https://www.snopes.com/fact-check/chush-chush-sweet-varlets/,Shaya Plays Baseball,Glurge Gallery,Fact Check,
,,https://www.snopes.com/fact-check/wright-wing/,Bill Cosby on the Rev. Jeremiah Wright,Soapbox,Fact Check,
,,https://www.snopes.com/fact-check/valentins-appeal/,Valentin Mikhaylin Appeal,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/jazz-razz/,New Orleans Swine Flu Cases,Medical,Fact Check,
,,https://www.snopes.com/fact-check/mayo-clinic-warns-of-pandemic/,Mayo Clinic Warns of Swine Flu Pandemic,Medical,Fact Check,
The son of child care expert Dr. Benjamin Spock killed himself.,False,https://www.snopes.com/fact-check/doctored-spock/,Doctored Spock,Medical,Fact Check,9 September 2002
,,https://www.snopes.com/fact-check/flu-the-coop/,Swine Flu Warning,Medical,Fact Check,
,,https://www.snopes.com/fact-check/god-poll/,NBC Belief in God Poll,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/bottled-up/,Bottled Up,Risqué Business,Fact Check,
,,https://www.snopes.com/fact-check/death-of-a-diet-doctor/,Dr. Robert Atkins’ Death,Medical,Fact Check,
,,https://www.snopes.com/fact-check/room-for-one-more/,Room for One More,Horrors,Fact Check,
,,https://www.snopes.com/fact-check/fdic-notice-of-bank-failure/,FDIC: Notice of Bank Failure,Computers,Fact Check,
,,https://www.snopes.com/fact-check/candy-man/,Terrorist Halloween Candy Purchase,September 11th,Fact Check,
,,https://www.snopes.com/fact-check/bt-cut-off-scam/,BT Cut-Off Scam,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/trip-wire/,AP Reports Obama as ‘Kenyan-Born’,Politicians,Fact Check,
,,https://www.snopes.com/fact-check/sony-ericsson-laptop-giveaway/,Sony Ericsson Laptop Giveaway,Inboxer Rebellion,Fact Check,
,,https://www.snopes.com/fact-check/a-ford-able/,Clyde Barrow’s Letter to Henry Ford,Automobiles,Fact Check,
,,https://www.snopes.com/fact-check/youre-a-banned-old-flag/,Flag Ban,September 11th,Fact Check,
,,https://www.snopes.com/fact-check/halloween-gang-initiation/,Halloween Gang Initiation,Crime,Fact Check,
,,https://www.snopes.com/fact-check/12-rules-for-raising-delinquent-children/,12 Rules for Raising Delinquent Children,Glurge Gallery,Fact Check,
,,https://www.snopes.com/fact-check/four-legged-flusher/,"Gizmo, the Toilet-Flushing Cat",Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/hubby-hubby/,Ben & Jerry’s – Hubby Hubby,Sexuality,Fact Check,
,,https://www.snopes.com/fact-check/jest-in-time-iii/,Odd Questions Asked of snopes.com,Humor,Fact Check,
"Mister Ed, the talking equine of television fame, was a horse.",False,https://www.snopes.com/fact-check/mister-ed-zebra/,Mister Ed was a Zebra,Lost Legends,Fact Check,8 July 2000
,,https://www.snopes.com/fact-check/mule-log/,Mules Killed in ‘Patton’,Entertainment,Fact Check,
,,https://www.snopes.com/fact-check/megan-williams/,Megan Williams Attack,Crime,Fact Check,
,,https://www.snopes.com/fact-check/swine-flu-resources/,Swine Flu Resources,Medical,Fact Check,
,,https://www.snopes.com/fact-check/trade-aa-medallions-free-drinks/,Trade AA Medallions for Free Drinks?,Medical,Fact Check,28 May 2009
,,https://www.snopes.com/fact-check/drive-me-crazy/,Bus Driver Delivers Sane People to Mental Hospital,Medical,Fact Check,
,,https://www.snopes.com/fact-check/wart-and-peace/,Wart Cures Folklore,Old Wives' Tales,Fact Check,
,,https://www.snopes.com/fact-check/the-true-story-of-two-tenors/,The True Story of Two Tenors,Glurge Gallery,Fact Check,
,,https://www.snopes.com/fact-check/erma-bombecks-regrets/,Erma Bombeck’s Regrets,Glurge Gallery,Fact Check,
,,https://www.snopes.com/fact-check/nobel-prize/,George Bush Nobel Prize Nomination,Politicians,Fact Check,
Al Gore's residence uses considerably more energy than the average American home.,Mixture,https://www.snopes.com/fact-check/al-gores-energy-use/,Al Gore’s Home Energy Use,Business,Fact Check,28 February 2007
,,https://www.snopes.com/fact-check/gas-for-clunkers/,Clunker Math,Politics,Fact Check,
The personalities of the dwarf characters in Disney's animated film version of ,False,https://www.snopes.com/fact-check/go-ask-alice-2/,Dwarfs on Drugs,Disney,Fact Check,18 June 2002
,,https://www.snopes.com/fact-check/top-halloween-costumes-2009/,Top Halloween Costumes for 2009,Holidays,Fact Check,
,,https://www.snopes.com/fact-check/harvey-milk-day/,Harvey Milk Day,Sexuality,Fact Check,
,,https://www.snopes.com/fact-check/dropped-chalk/,Dropped Chalk,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/notice-of-underreported-income/,IRS Notification: Notice of Underreported Income,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/bank-shot-3/,Thomas Jefferson on Banks,Questionable Quotes,Fact Check,
,,https://www.snopes.com/fact-check/fdic-2/,FDIC,Inboxer Rebellion,Fact Check,
,,https://www.snopes.com/fact-check/give-and-take/,Obama Youth Brigade,Politicians,Fact Check,
,,https://www.snopes.com/fact-check/rambo-fore/,Rambo Tackles Osama bin Laden,September 11th,Fact Check,
,,https://www.snopes.com/fact-check/fly-the-flag-campaign/,Fly the Flag on September 11,September 11th,Fact Check,
,,https://www.snopes.com/fact-check/cookie-and-coco/,Cookie and Coco,Critter Country,Fact Check,
,,https://www.snopes.com/fact-check/the-days-of-swine-neuroses/,Swine Flu Advice,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/double-stuft-cookie/,Fortune Cookie Lottery Win,Luck,Fact Check,
,,https://www.snopes.com/fact-check/measure-for-measure/,Queenstown Men’s Room,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/tom-brady/,Tom Brady on ‘The Brady Bunch’,Sports,Fact Check,
,,https://www.snopes.com/fact-check/fit-for-a-queen/,Lewis Carroll’s Math Book Gift,Language,Fact Check,
The artificial butter flavoring used in microwave popcorn poses a danger of lung damage to ordinary consumers.,Unproven,https://www.snopes.com/fact-check/butter-battle/,Danger from Microwave Popcorn Butter Flavoring,Medical,Fact Check,6 September 2007
,,https://www.snopes.com/fact-check/a-dog-called-faith/,A Dog Called Faith,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/the-hunger-site/,The Hunger Site,Inboxer Rebellion,Fact Check,
,,https://www.snopes.com/fact-check/fatal-resolve/,Resolve Death,Medical,Fact Check,
,,https://www.snopes.com/fact-check/soy-sorry/,Soy and Thyroid Problems,Medical,Fact Check,
"A test message slipped into a live mailing, resulting in prospective customers receiving letters that greeted them with the salutation ""Dear Rich Bastard.""",True,https://www.snopes.com/fact-check/dear-rich-bastard/,‘Dear Rich Bastard’ Letter,Business,Fact Check,17 March 2000
,,https://www.snopes.com/fact-check/monkey-business/,Cuddle With Me Doll,Business,Fact Check,
,,https://www.snopes.com/fact-check/taxes-for-clunkers/,Cash for Clunkers Incentives Are Taxable?,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/tall-tail/,World’s Tallest Woman,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/year-1999-ad/,Year 1999 A.D.,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/rat-superstitions/,Rat Superstitions,Superstition,Fact Check,
,,https://www.snopes.com/fact-check/chopsticks/,Disposable Chopsticks and Cancer,Medical,Fact Check,
,,https://www.snopes.com/fact-check/chalk-talk/,Lead in Sidewalk Chalk,Medical,Fact Check,
,,https://www.snopes.com/fact-check/hijack-this/,‘Hijack This’ Photo,September 11th,Fact Check,
,,https://www.snopes.com/fact-check/crayon-me-a-river/,Asbestos in Crayons,Medical,Fact Check,
,,https://www.snopes.com/fact-check/dawn-patrol/,Dawn and Eyes,Medical,Fact Check,
,,https://www.snopes.com/fact-check/dusted-off/,Dust Off Death,Medical,Fact Check,
,,https://www.snopes.com/fact-check/cigarette-filter-danger/,Cigarette Filter Danger,Medical,Fact Check,
,,https://www.snopes.com/fact-check/pail-by-comparison/,Lunch Boxes and Lead,Medical,Fact Check,
,,https://www.snopes.com/fact-check/baby-boom-8/,Enfalac and Dog Food,Medical,Fact Check,
,,https://www.snopes.com/fact-check/cool-daddies/,Laptops Reduce Sperm Count,Medical,Fact Check,
,,https://www.snopes.com/fact-check/taken-for-granite/,Granite Countertops and Radon,Medical,Fact Check,
,,https://www.snopes.com/fact-check/childrens-motrin/,Children’s Motrin,Medical,Fact Check,
,,https://www.snopes.com/fact-check/hair-scare/,Black Hair Care Products and Breast Cancer,Medical,Fact Check,
,,https://www.snopes.com/fact-check/progesterex-and-cons/,Progesterex Rape,Medical,Fact Check,
,,https://www.snopes.com/fact-check/flumist/,FluMist,Medical,Fact Check,
,,https://www.snopes.com/fact-check/pantene-angel/,Pantene Injection,Medical,Fact Check,
,,https://www.snopes.com/fact-check/the-human-couch/,The Human Couch,Medical,Fact Check,
,,https://www.snopes.com/fact-check/generic-drugs/,Generic Drugs,Medical,Fact Check,
,,https://www.snopes.com/fact-check/exam-follies/,Humorous Medical Exams,Medical,Fact Check,
,,https://www.snopes.com/fact-check/ouch-potato/,Potato Pessary,Medical,Fact Check,
,,https://www.snopes.com/fact-check/suffer-to-be-beautiful/,Epidurals and Tattoos,Medical,Fact Check,
,,https://www.snopes.com/fact-check/wide-widow/,Wife Crushes Husband,Horrors,Fact Check,
,,https://www.snopes.com/fact-check/the-runaway-gurney/,The Runaway Gurney,Medical,Fact Check,
,,https://www.snopes.com/fact-check/bull-snort/,Red Bull Cocaine,Medical,Fact Check,
,,https://www.snopes.com/fact-check/dont-overdew-it/,Mountain Dew Shrinks Testicles,Medical,Fact Check,
,,https://www.snopes.com/fact-check/the-twinkie-defense/,The Twinkie Defense,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/hedge-fund/,Lawn Mower as Hedge Trimmer,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/tick-talk/,Ataxia and Ticks,Medical,Fact Check,
,,https://www.snopes.com/fact-check/the-buggy-buggy/,Shopping Cart Germs,Medical,Fact Check,
,,https://www.snopes.com/fact-check/ca-125/,CA-125,Medical,Fact Check,
,,https://www.snopes.com/fact-check/inflammatory-breast-cancer/,Inflammatory Breast Cancer,Medical,Fact Check,
Some symptoms of a heart attack are subtle and can be mistaken for indigestion.,True,https://www.snopes.com/fact-check/heart-attack-symptoms/,Heart Attack Symptoms,Medical,Fact Check,16 March 2007
,,https://www.snopes.com/fact-check/acetaminophen-recall-alert/,Acetaminophen Recall Alert,Medical,Fact Check,
,,https://www.snopes.com/fact-check/bag-teria/,Purses and E. Coli,Medical,Fact Check,
,,https://www.snopes.com/fact-check/inner-tube/,Unsanitary London Underground,Medical,Fact Check,
,,https://www.snopes.com/fact-check/another-birth-control-death/,Another Birth Control Death – Nicole Dishuk,Medical,Fact Check,
,,https://www.snopes.com/fact-check/cold-fx-cancer-warning/,Cold FX Warning,Medical,Fact Check,
,,https://www.snopes.com/fact-check/three-peat/,Three-Peat,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/the-ayes-of-texas/,Did the Texas Legislature Honor the Boston Strangler?,Legal Affairs,Fact Check,13 August 2000
,,https://www.snopes.com/fact-check/montana-beef/,Bozeman Town Hall Meeting,Politicians,Fact Check,
"AriZona changed its ""Southern Style Sweet Tea"" label after consumers complained that it depicted offensive images.",True,https://www.snopes.com/fact-check/label-unable/,AriZona Sweet Tea Label,Business,Fact Check,25 March 2008
,,https://www.snopes.com/fact-check/hello-submarine/,Kentucky Submarine Purchase,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/shakes-peers-n-gov/,Northridge Quake Underreported,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/prince-leonard-of-hutt-river/,Prince Leonard of Hutt River,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/private-i/,Internet Privacy Act,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/stella-awards/,Stella Awards,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/sushi-generis/,Sushi Memo,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/currency-exchange/,New U.S. Constitutional Currency,Business,Fact Check,
,,https://www.snopes.com/fact-check/not-a-second-time/,Execution Exception,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/why-proofreading-makes-sense/,Why Proofreading Makes Sense,Legal Affairs,Fact Check,
,,https://www.snopes.com/fact-check/puppy-love/,Puppy with Heart-Shaped Marking,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/handgun-safety-and-registration-act/,Handgun Safety and Registration Act,Guns,Fact Check,
,,https://www.snopes.com/fact-check/fbstartercom/,FBstarter.com,Fraud & Scams,Fact Check,
,,https://www.snopes.com/fact-check/the-bewaring-o-the-green/,Water Jars Keep Dogs Off Lawn,Critter Country,Fact Check,
"Statistics demonstrate that ""Islam will overwhelm Christendom unless Christians recognize the demographic realities and begin reproducing again.""",Mostly False,https://www.snopes.com/fact-check/muslim-demographics/,Muslim Demographics,Uncategorized,Fact Check,4 May 2009
,,https://www.snopes.com/fact-check/euthanasia-counseling/,Euthanasia Counseling,Medical,Fact Check,
,,https://www.snopes.com/fact-check/cash-for-clunkers/,Cash for Clunkers,Computers,Fact Check,
,,https://www.snopes.com/fact-check/obamacare-and-me/,ObamaCare and Me – Dr. Zane Pollard,Soapbox,Fact Check,
,,https://www.snopes.com/fact-check/from-sears-to-eternity/,Sears Baby-Cooking Grill,Fauxtography,Fact Check,
,,https://www.snopes.com/fact-check/caribou-coffee/,Caribou Coffee,Business,Fact Check,
,,https://www.snopes.com/fact-check/2003-darwin-awards/,2003 Darwin Awards,Horrors,Fact Check,
,,https://www.snopes.com/fact-check/outsource-of-confusion/,What a Great Idea – U.S. Presidency Outsourced to India,Uncategorized,Fact Check,
,,https://www.snopes.com/fact-check/tamiflu/,Tamiflu and Donald Rumsfeld,Medical,Fact Check,
